1v7w	A	1001	CA	A	196	G	(' ', 196, ' ')	 	train_data
1v7w	A	1001	CA	A	187	L	(' ', 187, ' ')	 	train_data
1v7w	A	1001	CA	A	190	N	(' ', 190, ' ')	 	train_data
1vcl	B	1001	CA	B	24	I	(' ', 24, ' ')	 	train_data
1vcl	B	1001	CA	B	43	D	(' ', 43, ' ')	 	train_data
1vcl	B	1001	CA	B	26	G	(' ', 26, ' ')	 	train_data
1vcl	B	1001	CA	B	23	D	(' ', 23, ' ')	 	train_data
1vcl	B	1002	CA	B	124	G	(' ', 124, ' ')	 	train_data
1vcl	B	1002	CA	B	122	I	(' ', 122, ' ')	 	train_data
1vcl	B	1002	CA	B	141	D	(' ', 141, ' ')	 	train_data
1vcl	B	1002	CA	B	121	D	(' ', 121, ' ')	 	train_data
1vcl	B	1003	CA	B	171	G	(' ', 171, ' ')	 	train_data
1vcl	B	1003	CA	B	168	D	(' ', 168, ' ')	 	train_data
1vcl	B	1003	CA	B	169	V	(' ', 169, ' ')	 	train_data
1vcl	B	1003	CA	B	188	D	(' ', 188, ' ')	 	train_data
1vcl	B	1004	CA	B	229	D	(' ', 229, ' ')	 	train_data
1vcl	B	1004	CA	B	212	G	(' ', 212, ' ')	 	train_data
1vcl	B	1004	CA	B	210	V	(' ', 210, ' ')	 	train_data
1vcl	B	1004	CA	B	209	D	(' ', 209, ' ')	 	train_data
1vcl	B	1005	CA	B	257	V	(' ', 257, ' ')	 	train_data
1vcl	B	1005	CA	B	276	D	(' ', 276, ' ')	 	train_data
1vcl	B	1005	CA	B	256	D	(' ', 256, ' ')	 	train_data
1vcl	B	1005	CA	B	259	G	(' ', 259, ' ')	 	train_data
1vcl	B	1101	MG	B	72	N	(' ', 72, ' ')	 	train_data
1vcl	B	1101	MG	B	73	V	(' ', 73, ' ')	 	train_data
1vcl	B	1101	MG	B	131	I	(' ', 131, ' ')	 	train_data
1vcl	B	1101	MG	B	33	I	(' ', 33, ' ')	 	train_data
1vcl	B	1101	MG	B	32	N	(' ', 32, ' ')	 	train_data
1vcl	B	1102	MG	B	265	D	(' ', 265, ' ')	 	train_data
1vcl	B	1102	MG	B	266	V	(' ', 266, ' ')	 	train_data
1vcl	B	1102	MG	B	178	V	(' ', 178, ' ')	 	train_data
1vcl	B	1102	MG	B	218	N	(' ', 218, ' ')	 	train_data
1vcl	B	1102	MG	B	177	N	(' ', 177, ' ')	 	train_data
1vcl	B	1102	MG	B	219	V	(' ', 219, ' ')	 	train_data
1ve0	A	136	ZN	A	83	N	(' ', 83, ' ')	 	train_data
1ve0	A	136	ZN	A	87	H	(' ', 87, ' ')	 	train_data
1ve0	A	136	ZN	A	77	H	(' ', 77, ' ')	 	train_data
1vem	A	930	CA	A	144	E	(' ', 144, ' ')	 	train_data
1vem	A	930	CA	A	56	E	(' ', 56, ' ')	 	train_data
1vem	A	930	CA	A	60	D	(' ', 60, ' ')	 	train_data
1vem	A	930	CA	A	61	Q	(' ', 61, ' ')	 	train_data
1vem	A	930	CA	A	141	E	(' ', 141, ' ')	 	train_data
1vfy	A	300	ZN	A	60	C	(' ', 222, ' ')	 	train_data
1vfy	A	300	ZN	A	63	C	(' ', 225, ' ')	 	train_data
1vfy	A	300	ZN	A	30	C	(' ', 192, ' ')	 	train_data
1vfy	A	300	ZN	A	33	C	(' ', 195, ' ')	 	train_data
1vfy	A	301	ZN	A	41	H	(' ', 203, ' ')	 	train_data
1vfy	A	301	ZN	A	17	C	(' ', 179, ' ')	 	train_data
1vfy	A	301	ZN	A	14	C	(' ', 176, ' ')	 	train_data
1vfy	A	301	ZN	A	38	C	(' ', 200, ' ')	 	train_data
1vj7	B	1997	MN	B	77	H	(' ', 77, ' ')	 	train_data
1vj7	B	1997	MN	B	144	D	(' ', 144, ' ')	 	train_data
1vj7	B	1997	MN	B	78	D	(' ', 78, ' ')	 	train_data
1vj7	B	1997	MN	B	53	H	(' ', 53, ' ')	 	train_data
1vk9	A	142	ZN	A	8	H	(' ', -4, ' ')	 	train_data
1vk9	A	142	ZN	A	62	E	(' ', 50, ' ')	 	train_data
1vk9	A	142	ZN	A	10	H	(' ', -2, ' ')	 	train_data
1vkm	C	300	MN	C	8	H	(' ', -4, ' ')	 	train_data
1vkm	C	300	MN	B	216	E	(' ', 204, ' ')	 	train_data
1vkm	C	300	MN	B	218	E	(' ', 206, ' ')	 	train_data
1vkm	C	300	MN	C	10	H	(' ', -2, ' ')	 	train_data
1vkm	C	300	MN	D	7	H	(' ', -5, ' ')	 	train_data
1vkm	C	401	MN	C	80	E	(' ', 68, ' ')	 	train_data
1vkm	C	401	MN	C	77	E	(' ', 65, ' ')	 	train_data
1vkm	C	401	MN	C	76	E	(' ', 64, ' ')	 	train_data
1vl9	A	124	CA	A	28	Y	(' ', 28, ' ')	 	train_data
1vl9	A	124	CA	A	32	G	(' ', 32, ' ')	 	train_data
1vl9	A	124	CA	A	49	D	(' ', 49, ' ')	 	train_data
1vl9	A	124	CA	A	30	G	(' ', 30, ' ')	 	train_data
1vl9	A	125	CA	A	72	N	(' ', 72, ' ')	 	train_data
1vl9	A	125	CA	A	71	N	(' ', 71, ' ')	 	train_data
1vl9	A	125	CA	A	92	E	(' ', 92, ' ')	 	train_data
1vq2	A	702	ZN	A	102	E	(' ', 102, ' ')	 	train_data
1vq2	A	702	ZN	A	49	C	(' ', 49, ' ')	 	train_data
1vq2	A	702	ZN	A	94	H	(' ', 94, ' ')	 	train_data
1vq2	A	702	ZN	A	19	C	(' ', 19, ' ')	 	train_data
1vqo	A	8066	MG	A	121	R	(' ', 120, ' ')	 	train_data
1vqo	A	8066	MG	A	27	D	(' ', 26, ' ')	 	train_data
1vqo	A	8066	MG	A	28	L	(' ', 27, ' ')	 	train_data
1vqo	T	8073	MG	T	113	L	(' ', 112, ' ')	 	train_data
1vqo	T	8073	MG	T	115	S	(' ', 114, ' ')	 	train_data
1vqo	T	8073	MG	T	36	Y	(' ', 35, ' ')	 	train_data
1vqo	T	8073	MG	T	38	Q	(' ', 37, ' ')	 	train_data
1vqo	Y	8109	MG	Y	134	H	(' ', 133, ' ')	 	train_data
1vqo	Y	8109	MG	Y	140	V	(' ', 139, ' ')	 	train_data
1vqo	Y	8109	MG	Y	137	K	(' ', 136, ' ')	 	train_data
1vr0	B	400	MG	B	158	G	(' ', 146, ' ')	 	train_data
1vr0	B	400	MG	B	38	D	(' ', 26, ' ')	 	train_data
1vr0	B	400	MG	B	167	D	(' ', 155, ' ')	 	train_data
1vrb	D	555	FE	D	157	H	(' ', 145, ' ')	 	train_data
1vrb	D	555	FE	D	236	H	(' ', 224, ' ')	 	train_data
1vrb	D	555	FE	D	159	D	(' ', 147, ' ')	 	train_data
1vsr	A	201	ZN	A	46	C	(' ', 66, ' ')	 	train_data
1vsr	A	201	ZN	A	53	C	(' ', 73, ' ')	 	train_data
1vsr	A	201	ZN	A	51	H	(' ', 71, ' ')	 	train_data
1vsr	A	201	ZN	A	97	C	(' ', 117, ' ')	 	train_data
1vyk	A	1150	ZN	A	67	D	(' ', 67, ' ')	 	train_data
1vyk	A	1150	ZN	A	131	E	(' ', 131, ' ')	 	train_data
1vyk	A	1150	ZN	A	63	K	(' ', 63, ' ')	 	train_data
1vzi	A	1127	CA	B	88	C	(' ', 87, ' ')	 	train_data
1vzi	A	1127	CA	A	90	T	(' ', 89, ' ')	 	train_data
1vzi	A	1127	CA	A	88	C	(' ', 87, ' ')	 	train_data
1vzi	A	1127	CA	B	90	T	(' ', 89, ' ')	 	train_data
1vzi	A	1131	FE2	A	30	C	(' ', 29, ' ')	 	train_data
1vzi	A	1131	FE2	A	29	C	(' ', 28, ' ')	 	train_data
1vzi	A	1131	FE2	A	10	C	(' ', 9, ' ')	 	train_data
1vzi	A	1131	FE2	A	13	C	(' ', 12, ' ')	 	train_data
1vzi	A	1132	FE2	A	49	H	(' ', 48, ' ')	 	train_data
1vzi	A	1132	FE2	A	116	C	(' ', 115, ' ')	 	train_data
1vzi	A	1132	FE2	A	119	H	(' ', 118, ' ')	 	train_data
1vzi	A	1132	FE2	A	69	H	(' ', 68, ' ')	 	train_data
1vzi	A	1132	FE2	A	75	H	(' ', 74, ' ')	 	train_data
1vzy	B	1287	ZN	B	235	C	(' ', 235, ' ')	 	train_data
1vzy	B	1287	ZN	B	271	C	(' ', 271, ' ')	 	train_data
1vzy	B	1287	ZN	B	237	C	(' ', 237, ' ')	 	train_data
1vzy	B	1287	ZN	B	268	C	(' ', 268, ' ')	 	train_data
1w0n	A	1132	CA	A	125	D	(' ', 125, ' ')	 	train_data
1w0n	A	1132	CA	A	18	E	(' ', 18, ' ')	 	train_data
1w0n	A	1132	CA	A	16	E	(' ', 16, ' ')	 	train_data
1w0n	A	1132	CA	A	35	D	(' ', 35, ' ')	 	train_data
1w0p	A	1779	CA	A	289	D	(' ', 289, ' ')	 	train_data
1w0p	A	1779	CA	A	313	T	(' ', 313, ' ')	 	train_data
1w0p	A	1779	CA	A	256	N	(' ', 256, ' ')	 	train_data
1w0p	A	1779	CA	A	253	A	(' ', 253, ' ')	 	train_data
1w0p	A	1780	CA	A	621	D	(' ', 621, ' ')	 	train_data
1w0p	A	1780	CA	A	682	D	(' ', 682, ' ')	 	train_data
1w0p	A	1780	CA	A	683	A	(' ', 683, ' ')	 	train_data
1w0p	A	1780	CA	A	548	P	(' ', 548, ' ')	 	train_data
1w5q	B	1340	ZN	B	131	C	(' ', 131, ' ')	 	train_data
1w5q	B	1340	ZN	B	129	C	(' ', 129, ' ')	 	train_data
1w5q	B	1340	ZN	B	139	C	(' ', 139, ' ')	 	train_data
1w79	A	510	MG	A	188	E	(' ', 188, ' ')	 	train_data
1w79	A	510	MG	A	251	E	(' ', 251, ' ')	 	train_data
1w79	A	510	MG	A	247	H	(' ', 247, ' ')	 	train_data
1wcz	A	300	ZN	A	147	K	(' ', 147, ' ')	 	train_data
1wcz	A	300	ZN	A	7	D	(' ', 7, ' ')	 	train_data
1wcz	A	300	ZN	A	9	H	(' ', 9, ' ')	 	train_data
1wdc	B	502	MG	B	28	D	(' ', 28, ' ')	 	train_data
1wdc	B	502	MG	B	39	D	(' ', 39, ' ')	 	train_data
1wdc	B	502	MG	B	30	D	(' ', 30, ' ')	 	train_data
1wdc	B	502	MG	B	32	D	(' ', 32, ' ')	 	train_data
1wdc	B	502	MG	B	34	F	(' ', 34, ' ')	 	train_data
1wkq	B	202	ZN	B	94	C	(' ', 86, ' ')	 	train_data
1wkq	B	202	ZN	B	61	H	(' ', 53, ' ')	 	train_data
1wkq	B	202	ZN	B	91	C	(' ', 83, ' ')	 	train_data
1wog	F	1611	MN	F	229	D	(' ', 229, ' ')	 	train_data
1wog	F	1611	MN	F	147	D	(' ', 147, ' ')	 	train_data
1wog	F	1611	MN	F	121	H	(' ', 121, ' ')	 	train_data
1wog	F	1611	MN	F	143	D	(' ', 143, ' ')	 	train_data
1wog	F	1612	MN	F	143	D	(' ', 143, ' ')	 	train_data
1wog	F	1612	MN	F	231	D	(' ', 231, ' ')	 	train_data
1wog	F	1612	MN	F	229	D	(' ', 229, ' ')	 	train_data
1wog	F	1612	MN	F	145	H	(' ', 145, ' ')	 	train_data
1wqa	D	456	MG	D	101	S	(' ', 101, ' ')	 	train_data
1wqa	D	456	MG	D	243	D	(' ', 243, ' ')	 	train_data
1wqa	D	456	MG	D	245	D	(' ', 245, ' ')	 	train_data
1wqa	D	456	MG	D	247	D	(' ', 247, ' ')	 	train_data
1wra	B	403	CA	B	36	D	(' ', 62, ' ')	 	train_data
1wra	B	403	CA	B	35	E	(' ', 61, ' ')	 	train_data
1wra	B	403	CA	B	38	D	(' ', 64, ' ')	 	train_data
1wra	B	404	CA	B	36	D	(' ', 62, ' ')	 	train_data
1wra	B	404	CA	B	94	D	(' ', 120, ' ')	 	train_data
1wra	B	404	CA	B	95	E	(' ', 121, ' ')	 	train_data
1wra	B	404	CA	B	91	G	(' ', 117, ' ')	 	train_data
1ws0	A	200	NI	A	90	C	(' ', 90, ' ')	 	train_data
1ws0	A	200	NI	A	132	H	(' ', 132, ' ')	 	train_data
1ws0	A	200	NI	A	136	H	(' ', 136, ' ')	 	train_data
1ws8	D	1004	CU	D	45	H	(' ', 45, ' ')	 	train_data
1ws8	D	1004	CU	D	91	H	(' ', 91, ' ')	 	train_data
1ws8	D	1004	CU	D	86	C	(' ', 86, ' ')	 	train_data
1ws8	D	1004	CU	D	96	Q	(' ', 96, ' ')	 	train_data
1wy9	A	148	CA	A	94	S	(' ', 94, ' ')	 	train_data
1wy9	A	148	CA	A	100	T	(' ', 100, ' ')	 	train_data
1wy9	A	148	CA	A	97	S	(' ', 97, ' ')	 	train_data
1wyw	A	344	MG	A	27	I	(' ', 136, ' ')	 	train_data
1wyw	A	344	MG	A	81	T	(' ', 190, ' ')	 	train_data
1wyw	A	344	MG	A	43	Y	(' ', 152, ' ')	 	train_data
1x0g	C	1500	FES	C	103	C	(' ', 103, ' ')	 	train_data
1x0g	C	1500	FES	C	37	C	(' ', 37, ' ')	 	train_data
1x0g	C	1500	FES	C	101	C	(' ', 101, ' ')	 	train_data
1x0g	C	1500	FES	B	103	C	(' ', 103, ' ')	 	train_data
1x0t	A	150	ZN	A	97	C	(' ', 97, ' ')	 	train_data
1x0t	A	150	ZN	A	71	C	(' ', 71, ' ')	 	train_data
1x0t	A	150	ZN	A	68	C	(' ', 68, ' ')	 	train_data
1x0t	A	150	ZN	A	100	C	(' ', 100, ' ')	 	train_data
1x1j	A	2000	CA	A	492	E	(' ', 517, ' ')	 	train_data
1x1j	A	2000	CA	A	490	D	(' ', 515, ' ')	 	train_data
1x1j	A	2000	CA	A	651	E	(' ', 676, ' ')	 	train_data
1x1j	A	2000	CA	A	491	D	(' ', 516, ' ')	 	train_data
1x6m	D	200	ZN	D	104	C	(' ', 104, ' ')	 	train_data
1x6m	D	200	ZN	D	35	C	(' ', 35, ' ')	 	train_data
1x6m	D	200	ZN	D	101	C	(' ', 101, ' ')	 	train_data
1x6m	D	200	ZN	D	33	C	(' ', 33, ' ')	 	train_data
1x6m	D	201	ZN	D	56	C	(' ', 56, ' ')	 	train_data
1x6m	D	201	ZN	D	54	C	(' ', 54, ' ')	 	train_data
1x6m	D	201	ZN	D	59	C	(' ', 59, ' ')	 	train_data
1xb0	F	802	ZN	F	95	H	(' ', 343, ' ')	 	train_data
1xb0	F	802	ZN	E	18	E	(' ', 266, ' ')	 	train_data
1xb0	F	802	ZN	F	108	T	(' ', 356, ' ')	 	train_data
1xb0	F	903	ZN	F	55	C	(' ', 303, ' ')	 	train_data
1xb0	F	903	ZN	F	79	C	(' ', 327, ' ')	 	train_data
1xb0	F	903	ZN	F	52	C	(' ', 300, ' ')	 	train_data
1xb0	F	903	ZN	F	72	H	(' ', 320, ' ')	 	train_data
1xed	A	200	MG	A	112	H	(' ', 112, ' ')	 	train_data
1xed	A	200	MG	F	112	H	(' ', 112, ' ')	 	train_data
1xed	A	200	MG	A	115	H	(' ', 115, ' ')	 	train_data
1xer	A	106	ZN	A	34	H	(' ', 34, ' ')	 	train_data
1xer	A	106	ZN	A	19	H	(' ', 19, ' ')	 	train_data
1xer	A	106	ZN	A	76	D	(' ', 76, ' ')	 	train_data
1xer	A	106	ZN	A	16	H	(' ', 16, ' ')	 	train_data
1xer	A	104	F3S	A	45	C	(' ', 45, ' ')	 	train_data
1xer	A	104	F3S	A	51	C	(' ', 51, ' ')	 	train_data
1xer	A	104	F3S	A	93	C	(' ', 93, ' ')	 	train_data
1xer	A	105	F3S	A	55	C	(' ', 55, ' ')	 	train_data
1xer	A	105	F3S	A	83	C	(' ', 83, ' ')	 	train_data
1xer	A	105	F3S	A	89	C	(' ', 89, ' ')	 	train_data
1xhb	A	600	MN	A	257	H	(' ', 344, ' ')	 	train_data
1xhb	A	600	MN	A	122	D	(' ', 209, ' ')	 	train_data
1xhb	A	600	MN	A	124	H	(' ', 211, ' ')	 	train_data
1xlq	C	107	FES	C	48	C	(' ', 48, ' ')	 	train_data
1xlq	C	107	FES	C	45	C	(' ', 45, ' ')	 	train_data
1xlq	C	107	FES	C	86	C	(' ', 86, ' ')	 	train_data
1xlq	C	107	FES	C	39	C	(' ', 39, ' ')	 	train_data
1xm5	D	5004	NI	D	118	H	(' ', 4118, ' ')	 	train_data
1xm5	D	5004	NI	D	124	H	(' ', 4124, ' ')	 	train_data
1xm5	D	5004	NI	D	114	H	(' ', 4114, ' ')	 	train_data
1xmk	A	398	NI	A	3	H	(' ', 290, ' ')	 	train_data
1xmk	A	398	NI	A	2	S	(' ', 289, ' ')	 	train_data
1xmk	A	398	NI	A	1	G	(' ', 288, ' ')	 	train_data
1xmv	A	702	MG	A	22	E	(' ', 18, ' ')	 	train_data
1xmv	A	702	MG	A	30	I	(' ', 26, ' ')	 	train_data
1xmv	A	702	MG	A	27	K	(' ', 23, ' ')	 	train_data
1xoc	A	531	ZN	A	354	D	(' ', 354, ' ')	 	train_data
1xoc	A	531	ZN	A	350	D	(' ', 350, ' ')	 	train_data
1xoc	A	531	ZN	A	348	N	(' ', 348, ' ')	 	train_data
1xoc	A	531	ZN	A	352	I	(' ', 352, ' ')	 	train_data
1xrj	B	401	MG	B	34	S	(' ', 34, ' ')	 	train_data
1xrj	B	401	MG	B	62	D	(' ', 62, ' ')	 	train_data
1xrj	B	401	MG	B	135	E	(' ', 135, ' ')	 	train_data
1xru	B	502	ZN	B	201	H	(' ', 198, ' ')	 	train_data
1xru	B	502	ZN	B	206	E	(' ', 203, ' ')	 	train_data
1xru	B	502	ZN	B	199	H	(' ', 196, ' ')	 	train_data
1xru	B	502	ZN	B	248	H	(' ', 245, ' ')	 	train_data
1xu1	A	101	NI	B	3	H	(' ', 106, ' ')	 	train_data
1xu1	A	101	NI	A	3	H	(' ', 106, ' ')	 	train_data
1xu1	A	101	NI	D	3	H	(' ', 106, ' ')	 	train_data
1xvx	A	313	FE	A	14	H	(' ', 14, ' ')	 	train_data
1xvx	A	313	FE	A	199	Y	(' ', 199, ' ')	 	train_data
1xvx	A	313	FE	A	198	Y	(' ', 198, ' ')	 	train_data
1xvx	A	313	FE	A	62	E	(' ', 62, ' ')	 	train_data
1xvx	A	313	FE	A	144	D	(' ', 144, ' ')	 	train_data
1xvx	A	317	ZN	A	4	D	(' ', 4, ' ')	 	train_data
1xvx	A	317	ZN	A	241	H	(' ', 241, ' ')	 	train_data
1xvx	A	317	ZN	A	244	E	(' ', 244, ' ')	 	train_data
1xx7	F	201	NI	F	41	H	(' ', 33, ' ')	 	train_data
1xx7	F	201	NI	F	75	H	(' ', 67, ' ')	 	train_data
1xx7	F	201	NI	F	132	D	(' ', 124, ' ')	 	train_data
1xx7	F	201	NI	F	76	D	(' ', 68, ' ')	 	train_data
1y02	A	161	ZN	A	38	C	(' ', 38, ' ')	 	train_data
1y02	A	161	ZN	A	63	C	(' ', 63, ' ')	 	train_data
1y02	A	161	ZN	A	41	C	(' ', 41, ' ')	 	train_data
1y02	A	161	ZN	A	60	C	(' ', 60, ' ')	 	train_data
1y02	A	162	ZN	A	46	C	(' ', 46, ' ')	 	train_data
1y02	A	162	ZN	A	49	C	(' ', 49, ' ')	 	train_data
1y02	A	162	ZN	A	25	C	(' ', 25, ' ')	 	train_data
1y02	A	162	ZN	A	22	C	(' ', 22, ' ')	 	train_data
1y10	D	605	CA	D	265	D	(' ', 265, ' ')	 	train_data
1y10	D	605	CA	D	223	L	(' ', 223, ' ')	 	train_data
1y10	D	605	CA	D	222	D	(' ', 222, ' ')	 	train_data
1y63	A	354	MN	A	86	H	(' ', 86, ' ')	 	train_data
1y63	A	354	MN	A	83	R	(' ', 83, ' ')	 	train_data
1y63	A	354	MN	A	82	S	(' ', 82, ' ')	 	train_data
1y7b	D	3004	CA	D	528	D	(' ', 528, ' ')	 	train_data
1y7b	D	3004	CA	D	362	G	(' ', 362, ' ')	 	train_data
1y7b	D	3004	CA	D	333	N	(' ', 333, ' ')	 	train_data
1y8a	A	501	MG	A	229	D	(' ', 207, ' ')	 	train_data
1y8a	A	501	MG	A	29	E	(' ', 7, ' ')	 	train_data
1y8a	A	501	MG	A	27	D	(' ', 5, ' ')	 	train_data
1y9i	D	504	CA	D	98	D	(' ', 98, ' ')	 	train_data
1y9i	D	504	CA	D	99	E	(' ', 99, ' ')	 	train_data
1y9i	D	504	CA	D	95	Y	(' ', 95, ' ')	 	train_data
1y9i	D	604	MG	D	145	D	(' ', 145, ' ')	 	train_data
1y9i	D	604	MG	D	98	D	(' ', 98, ' ')	 	train_data
1y9i	D	604	MG	D	141	T	(' ', 141, ' ')	 	train_data
1y9i	D	604	MG	D	144	D	(' ', 144, ' ')	 	train_data
1yax	D	1001	CA	A	111	E	(' ', 154, ' ')	 	train_data
1yax	D	1001	CA	D	111	E	(' ', 154, ' ')	 	train_data
1yax	D	1001	CA	D	80	E	(' ', 123, ' ')	 	train_data
1yg9	A	401	ZN	A	310	D	(' ', 307, ' ')	 	train_data
1yg9	A	401	ZN	A	158	H	(' ', 155, ' ')	 	train_data
1yg9	A	401	ZN	A	306	D	(' ', 303, ' ')	 	train_data
1yg9	A	401	ZN	A	166	H	(' ', 161, ' ')	 	train_data
1yio	A	212	MG	A	57	R	(' ', 57, ' ')	 	train_data
1yio	A	212	MG	A	12	D	(' ', 12, ' ')	 	train_data
1yio	A	212	MG	A	55	D	(' ', 55, ' ')	 	train_data
1yix	B	602	ZN	B	9	H	(' ', 9, ' ')	 	train_data
1yix	B	602	ZN	B	7	H	(' ', 7, ' ')	 	train_data
1yix	B	602	ZN	B	205	D	(' ', 205, ' ')	 	train_data
1yix	B	602	ZN	B	94	E	(' ', 94, ' ')	 	train_data
1yix	B	603	ZN	B	155	H	(' ', 155, ' ')	 	train_data
1yix	B	603	ZN	B	130	H	(' ', 130, ' ')	 	train_data
1yix	B	603	ZN	B	94	E	(' ', 94, ' ')	 	train_data
1yl5	B	246	MG	B	25	A	(' ', 23, ' ')	 	train_data
1yl5	B	246	MG	B	28	L	(' ', 26, ' ')	 	train_data
1yl5	B	246	MG	B	23	A	(' ', 21, ' ')	 	train_data
1yl5	B	246	MG	B	22	V	(' ', 20, ' ')	 	train_data
1ym3	A	301	ZN	A	59	C	(' ', 51, ' ')	 	train_data
1ym3	A	301	ZN	A	61	D	(' ', 53, ' ')	 	train_data
1ym3	A	301	ZN	A	112	H	(' ', 104, ' ')	 	train_data
1ym3	A	301	ZN	A	115	C	(' ', 107, ' ')	 	train_data
1yo7	A	201	ZN	B	46	D	(' ', 46, ' ')	 	train_data
1yo7	A	201	ZN	A	46	D	(' ', 46, ' ')	 	train_data
1yo7	A	201	ZN	A	42	H	(' ', 42, ' ')	 	train_data
1yo7	A	201	ZN	B	42	H	(' ', 42, ' ')	 	train_data
1yo8	A	1182	CA	A	407	I	(' ', 954, ' ')	 	train_data
1yo8	A	1182	CA	A	399	D	(' ', 946, ' ')	 	train_data
1yo8	A	1182	CA	A	408	S	(' ', 955, ' ')	 	train_data
1yo8	A	1182	CA	A	404	N	(' ', 951, ' ')	 	train_data
1yo8	A	1182	CA	A	390	D	(' ', 937, ' ')	 	train_data
1yo8	A	1182	CA	A	392	D	(' ', 939, ' ')	 	train_data
1yo8	A	1182	CA	A	401	C	(' ', 948, ' ')	 	train_data
1yo8	A	1183	CA	A	390	D	(' ', 937, ' ')	 	train_data
1yo8	A	1183	CA	A	399	D	(' ', 946, ' ')	 	train_data
1yo8	A	1183	CA	A	394	I	(' ', 941, ' ')	 	train_data
1yo8	A	1183	CA	A	392	D	(' ', 939, ' ')	 	train_data
1yo8	A	1183	CA	A	388	D	(' ', 935, ' ')	 	train_data
1yo8	A	1184	CA	A	383	D	(' ', 930, ' ')	 	train_data
1yo8	A	1184	CA	A	381	R	(' ', 928, ' ')	 	train_data
1yo8	A	1184	CA	A	379	D	(' ', 926, ' ')	 	train_data
1yo8	A	1184	CA	A	377	D	(' ', 924, ' ')	 	train_data
1yo8	A	1184	CA	A	375	D	(' ', 922, ' ')	 	train_data
1yo8	A	1185	CA	A	352	D	(' ', 899, ' ')	 	train_data
1yo8	A	1185	CA	A	354	D	(' ', 901, ' ')	 	train_data
1yo8	A	1185	CA	A	363	D	(' ', 910, ' ')	 	train_data
1yo8	A	1185	CA	A	356	D	(' ', 903, ' ')	 	train_data
1yo8	A	1185	CA	A	358	V	(' ', 905, ' ')	 	train_data
1yo8	A	1186	CA	A	370	N	(' ', 917, ' ')	 	train_data
1yo8	A	1186	CA	A	363	D	(' ', 910, ' ')	 	train_data
1yo8	A	1186	CA	A	354	D	(' ', 901, ' ')	 	train_data
1yo8	A	1186	CA	A	356	D	(' ', 903, ' ')	 	train_data
1yo8	A	1186	CA	A	365	C	(' ', 912, ' ')	 	train_data
1yo8	A	1186	CA	A	368	V	(' ', 915, ' ')	 	train_data
1yo8	A	1187	CA	A	350	D	(' ', 897, ' ')	 	train_data
1yo8	A	1187	CA	A	355	N	(' ', 902, ' ')	 	train_data
1yo8	A	1187	CA	A	341	D	(' ', 888, ' ')	 	train_data
1yo8	A	1187	CA	A	343	D	(' ', 890, ' ')	 	train_data
1yo8	A	1187	CA	A	352	D	(' ', 899, ' ')	 	train_data
1yo8	A	1188	CA	A	341	D	(' ', 888, ' ')	 	train_data
1yo8	A	1188	CA	A	350	D	(' ', 897, ' ')	 	train_data
1yo8	A	1188	CA	A	343	D	(' ', 890, ' ')	 	train_data
1yo8	A	1188	CA	A	345	Q	(' ', 892, ' ')	 	train_data
1yo8	A	1188	CA	A	339	D	(' ', 886, ' ')	 	train_data
1yo8	A	1189	CA	A	353	D	(' ', 900, ' ')	 	train_data
1yo8	A	1189	CA	A	350	D	(' ', 897, ' ')	 	train_data
1yo8	A	1189	CA	A	360	D	(' ', 907, ' ')	 	train_data
1yo8	A	1189	CA	A	347	D	(' ', 894, ' ')	 	train_data
1yo8	A	1190	CA	A	318	D	(' ', 865, ' ')	 	train_data
1yo8	A	1190	CA	A	332	I	(' ', 879, ' ')	 	train_data
1yo8	A	1190	CA	A	329	C	(' ', 876, ' ')	 	train_data
1yo8	A	1190	CA	A	327	D	(' ', 874, ' ')	 	train_data
1yo8	A	1190	CA	A	334	N	(' ', 881, ' ')	 	train_data
1yo8	A	1190	CA	A	320	D	(' ', 867, ' ')	 	train_data
1yo8	A	1191	CA	A	316	D	(' ', 863, ' ')	 	train_data
1yo8	A	1191	CA	A	320	D	(' ', 867, ' ')	 	train_data
1yo8	A	1191	CA	A	327	D	(' ', 874, ' ')	 	train_data
1yo8	A	1191	CA	A	318	D	(' ', 865, ' ')	 	train_data
1yo8	A	1191	CA	A	322	H	(' ', 869, ' ')	 	train_data
1yo8	A	1192	CA	A	312	D	(' ', 859, ' ')	 	train_data
1yo8	A	1192	CA	A	305	D	(' ', 852, ' ')	 	train_data
1yo8	A	1192	CA	A	314	N	(' ', 861, ' ')	 	train_data
1yo8	A	1192	CA	A	303	D	(' ', 850, ' ')	 	train_data
1yo8	A	1193	CA	A	312	D	(' ', 859, ' ')	 	train_data
1yo8	A	1193	CA	A	307	V	(' ', 854, ' ')	 	train_data
1yo8	A	1193	CA	A	305	D	(' ', 852, ' ')	 	train_data
1yo8	A	1193	CA	A	301	D	(' ', 848, ' ')	 	train_data
1yo8	A	1193	CA	A	303	D	(' ', 850, ' ')	 	train_data
1yo8	A	1194	CA	A	609	S	(' ', 1156, ' ')	 	train_data
1yo8	A	1194	CA	A	474	D	(' ', 1021, ' ')	 	train_data
1yo8	A	1194	CA	A	476	D	(' ', 1023, ' ')	 	train_data
1yo8	A	1194	CA	A	446	N	(' ', 993, ' ')	 	train_data
1yo8	A	1195	CA	A	497	Q	(' ', 1044, ' ')	 	train_data
